policy,candidate,family,medium,horizon_h,n_full_samples,n_small_samples,sample_volume_ml,hybrid_score,dopt_score,new_logdet,new_min_eigenvalue,new_max_eigenvalue,new_min_relative_eigenvalue,new_condition_number,new_trace_inv,new_rank_1e-8,combined_logdet,combined_min_eigenvalue,combined_max_eigenvalue,combined_min_relative_eigenvalue,combined_condition_number,combined_trace_inv,combined_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction
full10_small10,natural_control_18C,natural_baseline,natural,216.0,10,10,580.0,95.24758370927907,124.02327166879006,61.35182870519609,-2.2260783369777958e-14,12484.622072243033,-1.783056246393729e-18,1000000000000.0,1020845.6570213233,25,124.02327166879006,0.10021775553239504,164299.47168505282,6.099700413188387e-07,1639424.7786954637,22.635499474953885,26,0.956417926274469,0.04358207372553102,0.9330416246007298,0.06695837539927019,0.8996977422404592,0.10030225775954082,0.9038031411628151,0.09619685883718487,0.8195046012169654,0.18049539878303456,0.8555452414553129,0.14445475854468715,0.9500991934211976,0.04990080657880236,0.841692339313539,0.15830766068646096,0.9850262883891201,0.014973711610879903,0.9283356466654091,0.07166435333459087,0.9842912852152349,0.0157087147847651,3.293768181942238e-06,0.999996706231818,0.00010351247617247196,0.9998964875238275,1.417389674245545e-05,0.9999858261032576,5.862177901268824e-08,0.999999941378221,5.275074036108903e-05,0.999947249259639,4.2055749194520084e-07,0.9999995794425081,0.09991338286278799,0.900086617137212,0.006815289165315299,0.9931847108346847,0.16608000400035744,0.8339199959996426,0.005753292512283377,0.9942467074877166,0.15035834225069014,0.8496416577493099,0.005934701965937028,0.994065298034063,0.7475787515013873,0.2524212484986127,0.6701850743963612,0.3298149256036388,0.5337004235080514,0.46629957649194864,0.7830570515035432,0.2524212484986127
full10_small10,natural_cold_hot_switch,natural_temperature,natural,216.0,10,10,580.0,92.84841919490087,123.51655754785267,62.84787813293912,6.909253012386008e-15,12162.040655166918,5.680998122178355e-19,1000000000000.0,1013823.2565798422,25,123.51655754785267,0.03925232270447438,163608.06851304846,2.3991679054229426e-07,4168111.7763356906,38.23762074555012,26,0.8643185155948014,0.13568148440519856,0.8254355550833781,0.17456444491662193,0.9047640897478246,0.09523591025217537,0.9232467507814542,0.07675324921854576,0.8587967783882742,0.14120322161172583,0.9034876821045018,0.09651231789549819,0.961196965580635,0.038803034419364946,0.8863678998813718,0.11363210011862823,0.9855786628655295,0.014421337134470469,0.9311956477635008,0.06880435223649917,0.9781630023643494,0.021836997635650612,8.540736143821567e-06,0.9999914592638561,0.0002834268896577724,0.9997165731103422,1.4927837651850053e-05,0.9999850721623481,4.8959695754984026e-08,0.9999999510403043,5.6916022748289873e-05,0.9999430839772517,5.060136199089906e-07,0.9999994939863801,0.06433694910428737,0.9356630508957127,0.009750420757502142,0.9902495792424979,0.10947630633279878,0.8905236936672012,0.008283700367404653,0.9917162996325953,0.09815536555920573,0.9018446344407942,0.008428559105490214,0.9915714408945098,0.7586323979051374,0.24136760209486263,0.6856363062007859,0.31436369379921414,0.5434043138865587,0.45659568611344126,0.7921671144313147,0.24136760209486263
full10_small10,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,10,10,580.0,98.0025038093181,127.22274204942289,74.10257573011455,0.00011292119971402656,18225.909135057263,6.195641538496663e-09,161403785.83662286,9078.323289103311,25,127.22274204942289,0.08283843933195165,169404.35966418602,4.889982731032666e-07,2044996.9969297212,23.771553709464957,26,0.9509220030047362,0.04907799699526383,0.9253312926800019,0.07466870731999808,0.8674324955758371,0.13256750442416287,0.9309202904193234,0.06907970958067655,0.8382080118038083,0.16179198819619167,0.919531902720665,0.08046809727933502,0.9760845474695986,0.023915452530401393,0.8706501362150038,0.12934986378499624,0.9814273311426156,0.0185726688573844,0.9100056966286062,0.0899943033713938,0.9587175419396251,0.041282458060374894,3.9448812872106254e-06,0.9999960551187128,0.00013091397027522312,0.9998690860297248,1.102922504509149e-05,0.9999889707749549,5.2908663237274405e-08,0.9999999470913368,4.982085465262209e-05,0.9999501791453473,3.5808869374903835e-07,0.9999996419113063,0.076714948449422,0.9232850515505779,0.005618443633817402,0.9943815563661826,0.12971478394777278,0.8702852160522272,0.004700630097676298,0.9952993699023237,0.1169023976633136,0.8830976023366864,0.004699690426898927,0.9953003095731011,0.5194673269122312,0.4805326730877688,0.44050480333886727,0.5594951966611328,0.3275728203690976,0.6724271796309025,0.8521867251106872,0.4805326730877688
full10_small10,synthetic_natural_like_control,synthetic_baseline,synthetic,216.0,10,10,580.0,92.77525284858511,125.75751529520518,64.8824347412465,-1.6221420048727264e-13,12578.715677382046,-1.2895927107960006e-17,1000000000000.0,1001108.3228845872,25,125.75751529520518,0.012662250384565945,164424.92504765606,7.700931218850175e-08,12985442.559884464,87.5026900849248,26,0.9457594595348987,0.054240540465101295,0.9236080914281307,0.07639190857186928,0.898127201095917,0.10187279890408296,0.9015586254975813,0.09844137450241874,0.8180981512465976,0.18190184875340243,0.8507699448969397,0.1492300551030603,0.9452092246061357,0.054790775393864344,0.8416837178139758,0.15831628218602423,0.9844475287109453,0.015552471289054681,0.9276712424090358,0.07232875759096424,0.9839435412207544,0.016056458779245553,1.6192264421347462e-05,0.9999838077355786,0.00042375733117598066,0.999576242668824,0.0005080687572976308,0.9994919312427024,3.201337898916266e-08,0.999999967986621,4.89917215401991e-06,0.9999951008278459,3.302563798849773e-07,0.9999996697436201,0.0999055098052382,0.9000944901947618,0.006489838460347625,0.9935101615396523,0.16609462582190684,0.8339053741780932,0.005490515944711581,0.9945094840552884,0.15040517391520802,0.849594826084792,0.005673498719861022,0.994326501280139,0.7470899010896954,0.2529100989103046,0.6695794351429253,0.3304205648570747,0.5331403420409893,0.46685965795901074,0.7832841754209621,0.2529100989103046
full10_small10,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,10,10,580.0,97.08006511515674,130.2678560991824,86.06313843536722,0.0005453394060675709,19822.05510253665,2.7511749071759124e-08,36348107.035713784,1945.5897404283855,26,130.2678560991824,0.011845990424025813,170286.28290691454,6.956514771363773e-08,14375014.398251,91.44464622477504,26,0.9377638746265954,0.062236125373404616,0.9164488784434692,0.08355112155653077,0.819130131945026,0.18086986805497396,0.898679688083402,0.10132031191659796,0.855189052094017,0.14481094790598303,0.9143412678836078,0.08565873211639219,0.8505154267594022,0.14948457324059783,0.9049430832359044,0.09505691676409556,0.9770501990726876,0.022949800927312358,0.8347877189367782,0.16521228106322183,0.8727789081700947,0.12722109182990526,2.1141045996434844e-05,0.9999788589540035,0.0005057499834202647,0.9994942500165798,0.0004862359984267285,0.9995137640015733,2.722099479162124e-08,0.9999999727790052,3.6576766262108136e-06,0.9999963423233738,2.6447466464184834e-07,0.9999997355253354,0.07600851253375882,0.9239914874662412,0.00491942734274754,0.9950805726572525,0.12774404774186812,0.8722559522581319,0.004084574953385122,0.9959154250466149,0.11412512281824796,0.8858748771817521,0.004072613235020812,0.9959273867649792,0.3988487097663053,0.6011512902336946,0.36641319945804457,0.6335868005419554,0.30763772891608415,0.6923622710839159,0.8723765582802951,0.6011512902336946
full10_small10,synthetic_glucose_rich_fructose_pulse,sugar_separation,synthetic,216.0,10,10,580.0,98.07387686810861,131.3956997967528,85.30615342497352,0.00030419228590929586,18927.105693949452,1.6071780378261372e-08,62220860.19496609,3375.0268425050936,26,131.3956997967528,0.010980109712174698,168531.03947665886,6.515185420010072e-08,15348757.334345428,96.99463238709711,26,0.8997281752847467,0.10027182471525331,0.8816197287002239,0.11838027129977613,0.7193737890902796,0.2806262109097204,0.6932874030532411,0.3067125969467589,0.8554888242021453,0.14451117579785466,0.7999196277266389,0.20008037227336106,0.6997812068466792,0.3002187931533208,0.8734486013405269,0.12655139865947307,0.9799460197769754,0.020053980223024626,0.7220246211345681,0.2779753788654319,0.7331573968207813,0.2668426031792187,2.6751938909559376e-05,0.9999732480610904,0.0005765155856115882,0.9994234844143884,0.0004896157530017965,0.9995103842469982,2.366112032938853e-08,0.9999999763388797,3.3223630433864664e-06,0.9999966776369567,2.770292684818313e-07,0.9999997229707315,0.062438347237770774,0.9375616527622292,0.005520050027941715,0.9944799499720582,0.10624702016028638,0.8937529798397136,0.004621689814141915,0.9953783101858581,0.09504144000570246,0.9049585599942975,0.004599832971513539,0.9954001670284864,0.36562847338207777,0.6343715266179222,0.31721466865184444,0.6827853313481556,0.24590937383924497,0.7540906261607551,0.8902523185924693,0.6343715266179222
full10_small10,synthetic_fructose_rich_glucose_pulse,sugar_separation,synthetic,216.0,10,10,580.0,99.3898940108998,131.81308519647303,85.54711751584317,0.006422626856081311,12706.307167746145,5.054676210240368e-07,1978366.0879683655,231.0822150853434,26,131.81308519647303,0.016483376052954763,162971.39680850622,1.0114275496038713e-07,9887015.638358407,66.32106757164148,26,0.8995487307967911,0.1004512692032089,0.8846486834568374,0.11535131654316255,0.7476629718904327,0.25233702810956726,0.45648347949487783,0.5435165205051222,0.7562130682402626,0.24378693175973742,0.4399336217390879,0.5600663782609121,0.48486433251837335,0.5151356674816266,0.6982062948713542,0.3017937051286458,0.9886998899862635,0.011300110013736542,0.7408541002335991,0.2591458997664009,0.679189512061534,0.320810487938466,1.5458515073979175e-05,0.999984541484926,0.00039339920210843525,0.9996066007978915,0.0003195340453314346,0.9996804659546685,2.060354805709777e-08,0.9999999793964519,2.8851649979391998e-06,0.9999971148350021,2.9380422273227805e-07,0.9999997061957773,0.05422928708938636,0.9457707129106137,0.006535324571671293,0.9934646754283287,0.09286002878812075,0.9071399712118793,0.005500148081827574,0.9944998519181725,0.0829378198127157,0.9170621801872842,0.005476625874038346,0.9945233741259617,0.44255167825420266,0.5574483217457973,0.3858964459517352,0.6141035540482648,0.2984372829046655,0.7015627170953345,0.8750520163365834,0.5574483217457973
full10_small10,synthetic_low_yan_ladder,nitrogen_saturation,synthetic,216.0,10,10,580.0,79.62810512063048,110.11596889830612,46.828068755060876,0.00025954225696697523,6853.091359269969,3.787228906789639e-08,26404530.18847706,4205.936452137358,26,110.11596889830612,0.04185648096456888,158020.51066971762,2.6488005124887924e-07,3775293.742526528,54.474110080199694,26,0.9603151091922703,0.039684890807729745,0.9786076617294238,0.021392338270576183,0.8481515073711647,0.15184849262883526,0.9288286459373108,0.07117135406268915,0.7964288204829635,0.20357117951703652,0.9069429160168118,0.09305708398318824,0.9233632824600689,0.07663671753993107,0.8723504575775805,0.12764954242241955,0.9879757795879556,0.012024220412044428,0.8747943263802932,0.1252056736197068,0.9400219410585303,0.05997805894146968,3.9787585726937035e-05,0.999960212414273,5.510506947569615e-05,0.9999448949305243,0.00013757963717756918,0.9998624203628225,6.458746547655123e-07,0.9999993541253452,0.0002857848288212459,0.9997142151711788,1.474706632652515e-06,0.9999985252933673,0.9256986533475513,0.0743013466524487,0.007008138894414219,0.9929918611055858,0.9570663510402013,0.042933648959798676,0.004179627338425404,0.9958203726615746,0.9512337042142623,0.04876629578573766,0.004483491103401121,0.9955165088965989,0.4642238897940564,0.5357761102059436,0.3704316274296814,0.6295683725703186,0.2736196228939679,0.7263803771060321,0.640160694037144,0.042933648959798676
full10_small10,synthetic_low_sugar_saturation_scan,sugar_saturation,synthetic,168.0,8,8,464.0,73.30452477570381,110.29757933444546,30.373550211565345,-6.841235888916192e-15,3064.5012600875116,-2.2324141216769577e-18,1000000000000.0,3729534.0368283726,25,110.29757933444546,0.0016837796117840388,154789.83781189722,1.087784337515872e-08,91929986.99389794,601.5909927516585,26,0.9720306740705384,0.027969325929461553,0.9580534926963664,0.041946507303633584,0.9366001195319134,0.06339988046808664,0.9435652832349427,0.05643471676505729,0.9218014546094921,0.07819854539050786,0.9044761200827517,0.09552387991724831,0.9367291355938556,0.06327086440614438,0.9278150695172223,0.07218493048277774,0.9948695565727256,0.005130443427274423,0.9687342143417451,0.031265785658254885,0.9804614689036494,0.01953853109635062,0.00011211222288802798,0.999887887777112,0.0024916830141457932,0.9975083169858542,0.004483073241752381,0.9955169267582477,6.728681322007891e-08,0.9999999327131868,2.5695116493551134e-05,0.9999743048835065,1.8446558474101536e-06,0.9999981553441526,0.20076396581589154,0.7992360341841085,0.022664540177810825,0.9773354598221892,0.3113547881623978,0.6886452118376022,0.018154870238187338,0.9818451297618127,0.28761411037579737,0.7123858896242026,0.019325404638994854,0.9806745953610051,0.9513663173397386,0.04863368266026136,0.9153403493844302,0.08465965061556979,0.8184598157718973,0.1815401842281027,0.6777207543929558,0.04863368266026136
full10_small10,synthetic_ethanol_inhibition_challenge,ethanol_inhibition,synthetic,216.0,10,10,580.0,88.9846277666285,122.34336062526715,76.64463653027724,0.0005133088687696556,11694.197562273639,4.389432161002894e-08,22781990.091664173,2048.0559841884183,26,122.34336062526715,0.010441365165056449,162925.91395296576,6.408658335389613e-08,15603890.044782754,104.94380890227134,26,0.9474773350793501,0.05252266492064994,0.9212826846885134,0.07871731531148662,0.9621586456670099,0.037841354332990074,0.9003139385417084,0.09968606145829162,0.9453426653187411,0.054657334681258885,0.9003102950337021,0.09968970496629792,0.9377349457962757,0.0622650542037243,0.87897900620347,0.12102099379652997,0.9676323577059143,0.03236764229408573,0.9601168181067311,0.03988318189326889,0.9811936104859913,0.018806389514008703,4.315163811298518e-05,0.999956848361887,0.00041639421852459544,0.9995836057814754,0.0006900730498976411,0.9993099269501023,6.957150084347023e-08,0.9999999304284991,1.0492454707524989e-05,0.9999895075452925,1.4087312784384014e-07,0.9999998591268722,0.16905909595289928,0.8309409040471007,0.006064176478314247,0.9939358235216857,0.26587377624100644,0.7341262237589936,0.0048600671075408825,0.9951399328924592,0.24149355708639814,0.7585064429136019,0.004916174747489783,0.9950838252525103,0.6047837767919189,0.39521622320808114,0.5486099391408679,0.45139006085913214,0.46765496738796075,0.5323450326120392,0.7896976214307062,0.39521622320808114
